Age_SC_A,Age_SC_B,Age_SC_C,start_time_5,start_time_6,start_time_7,start_time_8,start_time_9,start_time_10,start_time_11,start_time_12,start_time_13,start_time_14,start_time_15,start_time_16,start_time_17,start_time_18,start_time_19,start_time_20,start_time_21,start_time_22,start_time_23,JIGA,P_Home_Meanage,P_Home_Older
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655516799149369,0.6309436722750551,0.0841844148295761
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.18593023822123106,0.571689831748354,0.0573649686552912
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18379899373905606,0.673372348207754,0.132332793623116
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.5866861741038771,0.244800099638809
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14710058928144598,0.6664228237015359,0.12753767592477305
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354973055068916,0.5413313825896121,0.350230414746544
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.115704558542944,0.5614484272128749,0.0626582804002159
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18493641002096306,0.5921726408193121,0.604527338398306
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125420233865608,0.7117776152158009,0.131834599576535
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.354973055068916,0.5413313825896121,0.350230414746544
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.503657644476957,0.316571179474405
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10553960604660198,0.6854425749817121,0.156495204882302
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36686214822855,0.605705925384053,0.0726221613318388
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220675935075532,0.6089978054133139,0.169375596794952
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18379899373905606,0.6089978054133139,0.152219039315814
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374314821200415,0.6185076810534019,0.18435255532029696
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.5866861741038771,0.244800099638809
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.5980248719824429,0.18545273383983105
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.374314821200415,0.6185076810534019,0.18435255532029696
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516146522587075,0.6470373079736651,0.132446963092124
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29725127839918897,0.46269202633504,0.25226263129488896
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36686214822855,0.656547183613753,0.127184788475111
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0954572844274294,0.682150694952451,0.167517748162909
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112880117762244,0.7040965618141921,0.15125378835056302
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18493641002096306,0.6426481346013171,0.0830842363100428
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0949436183844373,0.501828822238478,0.0396583219163864
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.6291148500365771,0.275407896375638
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18593023822123106,0.496342355523043,0.030223772159256
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.6291148500365771,0.275407896375638
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5035692903192129,0.44367227505486495,0.0378004732843443
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0838223150802037,0.692026335040234,0.13931788931788902
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114766810970787,0.6320409656181422,0.244914269107817
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125420233865608,0.7117776152158009,0.131834599576535
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189084389747881,0.6291148500365771,0.130910864781833
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245688346748101,0.614484272128749,0.0856789969693195
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18379899373905606,0.576810534016094,0.0775210694565533
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14489619615390806,0.762618873445501,0.171202308299082
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18493641002096306,0.570958302852963,0.29994395316976
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.16589961052574806,0.6258229700073149,0.128565201145846
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354973055068916,0.5413313825896121,0.350230414746544
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.354973055068916,0.5413313825896121,0.350230414746544
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10553960604660198,0.6854425749817121,0.156495204882302
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.162353436444135,0.734455010972933,0.21042471042471
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185196223172455,0.5585223116313089,0.0964628222692739
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13628470414834498,0.5376737381126561,0.0654710009548719
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156493959029665,0.618873445501097,0.13619379748412
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18593023822123106,0.496342355523043,0.030223772159256
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189084389747881,0.6291148500365771,0.130910864781833
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162353436444135,0.181053401609364,0.0651596296757587
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.115704558542944,0.5614484272128749,0.0626582804002159
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.220675935075532,0.6089978054133139,0.169375596794952
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.626188734455011,0.102991240088014
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.489392831016825,0.125586415908997
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15033267572284698,0.54828090709583,0.127029102835554
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6654308969456011,0.586320409656181,0.0701623282268443
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.640087783467447,0.12754805496741
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185196223172455,0.5585223116313089,0.0964628222692739
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185196223172455,0.5585223116313089,0.0964628222692739
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18379899373905606,0.576810534016094,0.0775210694565533
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0949436183844373,0.501828822238478,0.0396583219163864
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14710058928144598,0.595098756400878,0.14538962926059698
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.127420081707039,0.651426481346013,0.0985801469672437
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5035692903192129,0.44367227505486495,0.0378004732843443
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147672954854668,0.695318215069495,0.15725287499481
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10553960604660198,0.6854425749817121,0.156495204882302
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0336313269110319,0.731528895391368,0.267198073649687
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.5980248719824429,0.18545273383983105
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123233721518047,0.651792245793709,0.177979823141113
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168374834255067,0.499634235552304,0.0324345082409599
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374314821200415,0.6185076810534019,0.18435255532029696
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162353436444135,0.181053401609364,0.0651596296757587
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336313269110319,0.731528895391368,0.267198073649687
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115704558542944,0.5614484272128749,0.0626582804002159
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147672954854668,0.695318215069495,0.15725287499481
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157111839315557,0.741038771031456,0.29438078631627
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15033267572284698,0.54828090709583,0.127029102835554
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12112658899675,0.365764447695684,0.137013741852452
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105323411161419,0.697512801755669,0.215946361107651
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180711037221111,0.671909290416971,0.119483538838378
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180711037221111,0.6649597659107529,0.190206335367626
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277275015499394,0.701536210680322,0.188763648441068
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.235457379856993,0.6433796634967079,0.155467679661228
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125420233865608,0.7117776152158009,0.131834599576535
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.162353436444135,0.6887344550109731,0.134273674596255
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345390925692873,0.570226773957571,0.0677959065055839
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.118950281336752,0.6616678858814921,0.0916988416988417
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123233721518047,0.651792245793709,0.177979823141113
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112880117762244,0.711046086320409,0.11990907958649903
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13628470414834498,0.5376737381126561,0.0654710009548719
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245688346748101,0.614484272128749,0.0856789969693195
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.15033267572284698,0.54828090709583,0.127029102835554
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838223150802037,0.692026335040234,0.13931788931788902
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115704558542944,0.5614484272128749,0.0626582804002159
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15033267572284698,0.54828090709583,0.127029102835554
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.127420081707039,0.6576444769568399,0.134418981193175
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15033267572284698,0.63643013899049,0.121206459916137
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136853908977631,0.508412582297001,0.0676713579939386
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260944625575633,0.6649597659107529,0.155042138913107
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17004957700599696,0.5936356986100949,0.103240337111305
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18379899373905606,0.673372348207754,0.132332793623116
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.708851499634236,0.14412338605886998
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.354973055068916,0.5413313825896121,0.350230414746544
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17289668483606302,0.5822970007315289,0.12425789845144697
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0838223150802037,0.7421360643745429,0.181954996471126
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.157111839315557,0.741038771031456,0.29438078631627
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838223150802037,0.692026335040234,0.13931788931788902
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.27013128267047504,0.7732260424286759,0.270778843359488
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123233721518047,0.651792245793709,0.177979823141113
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.29725127839918897,0.46269202633504,0.25226263129488896
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18379899373905606,0.576810534016094,0.0775210694565533
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185196223172455,0.5585223116313089,0.0964628222692739
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36686214822855,0.656547183613753,0.127184788475111
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18593023822123106,0.496342355523043,0.030223772159256
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17289668483606302,0.5822970007315289,0.12425789845144697
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.127439046170651,0.7640819312362841,0.190175198239714
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136853908977631,0.508412582297001,0.0676713579939386
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180711037221111,0.6649597659107529,0.190206335367626
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.10674809391357197,0.492318946598391,0.0384751110557562
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.136853908977631,0.508412582297001,0.0676713579939386
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954572844274294,0.682150694952451,0.167517748162909
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4539850746786741,0.479882955376737,0.094822933532611
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127439046170651,0.6887344550109731,0.135456885456885
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14710058928144598,0.6664228237015359,0.12753767592477305
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118950281336752,0.68983174835406,0.107391954166148
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112880117762244,0.673006583760058,0.120967741935484
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.44074615947329904,0.0590152364345913
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12112658899675,0.365764447695684,0.137013741852452
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.503657644476957,0.316571179474405
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147672954854668,0.695318215069495,0.15725287499481
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.503657644476957,0.316571179474405
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115704558542944,0.5614484272128749,0.0626582804002159
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.260944625575633,0.6649597659107529,0.155042138913107
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18379899373905606,0.673372348207754,0.132332793623116
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.36686214822855,0.605705925384053,0.0726221613318388
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168374834255067,0.499634235552304,0.0324345082409599
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127439046170651,0.8269934162399409,0.202432847594138
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465818177517167,0.602779809802487,0.0607381575123511
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.503657644476957,0.316571179474405
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118950281336752,0.6616678858814921,0.0916988416988417
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36686214822855,0.605705925384053,0.0726221613318388
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18493641002096306,0.5921726408193121,0.604527338398306
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.5866861741038771,0.244800099638809
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.12112658899675,0.365764447695684,0.137013741852452
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.640087783467447,0.12754805496741
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.29725127839918897,0.46269202633504,0.25226263129488896
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.640087783467447,0.211088969153485
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280452285610258,0.5998536942209219,0.281469257275709
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.640087783467447,0.211088969153485
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18493641002096306,0.5921726408193121,0.604527338398306
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157111839315557,0.741038771031456,0.29438078631627
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189084389747881,0.6291148500365771,0.130910864781833
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127439046170651,0.8269934162399409,0.202432847594138
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235457379856993,0.6433796634967079,0.155467679661228
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17289668483606302,0.5822970007315289,0.12425789845144697
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.516146522587075,0.6470373079736651,0.132446963092124
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112880117762244,0.592538405267008,0.104579233611492
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.115704558542944,0.5614484272128749,0.0626582804002159
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6654308969456011,0.586320409656181,0.0701623282268443
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838223150802037,0.692026335040234,0.13931788931788902
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.127420081707039,0.5932699341623989,0.0755386723128659
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13628470414834498,0.5376737381126561,0.0654710009548719
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0345390925692873,0.570226773957571,0.0677959065055839
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.626188734455011,0.102991240088014
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.5980248719824429,0.18545273383983105
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.18593023822123106,0.470007315288954,0.0170942832233155
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14489619615390806,0.762618873445501,0.171202308299082
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12112658899675,0.736649597659107,0.154325984971146
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136853908977631,0.508412582297001,0.0676713579939386
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516146522587075,0.6470373079736651,0.132446963092124
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260944625575633,0.6649597659107529,0.155042138913107
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12112658899675,0.365764447695684,0.137013741852452
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15033267572284698,0.7560351133869789,0.206968489226554
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374314821200415,0.6185076810534019,0.18435255532029696
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.640087783467447,0.211088969153485
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4539850746786741,0.479882955376737,0.094822933532611
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.162023816005154,0.708851499634236,0.14412338605886998
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29725127839918897,0.46269202633504,0.25226263129488896
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12112658899675,0.365764447695684,0.137013741852452
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5035692903192129,0.44367227505486495,0.0378004732843443
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5035692903192129,0.44367227505486495,0.0378004732843443
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127439046170651,0.8269934162399409,0.202432847594138
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10674809391357197,0.492318946598391,0.0384751110557562
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146868229448708,0.648134601316752,0.113308008469299
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.13628470414834498,0.5376737381126561,0.0654710009548719
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115704558542944,0.5614484272128749,0.0626582804002159
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168374834255067,0.499634235552304,0.0324345082409599
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.44074615947329904,0.0590152364345913
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125420233865608,0.7117776152158009,0.131834599576535
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0838223150802037,0.692026335040234,0.13931788931788902
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.16589961052574806,0.640087783467447,0.12754805496741
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15033267572284698,0.724213606437454,0.178571428571429
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13435944986379,0.553767373811266,0.0754763980570432
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36686214822855,0.644476956839795,0.118300327977747
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18593023822123106,0.6437454279444039,0.102337360401877
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162023816005154,0.640087783467447,0.211088969153485
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180711037221111,0.6649597659107529,0.190206335367626
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136853908977631,0.508412582297001,0.0676713579939386
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136853908977631,0.508412582297001,0.0676713579939386
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12112658899675,0.365764447695684,0.137013741852452
